%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed,field.pwm,field.pid_data.input,field.pid_data.output,field.pid_data.setpoint
1711881637737126343,32260,1711881637737541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881637837139004,32261,1711881637837541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881637937210336,32262,1711881637937541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638037152995,32263,1711881638037541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638137126546,32264,1711881638137541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638237133856,32265,1711881638237541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638337168975,32266,1711881638337541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638437138745,32267,1711881638437541723,,0.8487676978111267,22.0,249.3887481689453,22.738332748413086,476.7720642089844
1711881638537280378,32268,1711881638537541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638637180357,32269,1711881638637541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881638737318961,32270,1711881638737541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638837206758,32271,1711881638837541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881638937283538,32272,1711881638937541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639037143313,32273,1711881639037541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639137312804,32274,1711881639137541723,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881639237252930,32275,1711881639237541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639337196339,32276,1711881639337541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639437031275,32277,1711881639437541723,,0.9985502362251282,18.0,293.3985290527344,18.33735466003418,476.7720642089844
1711881639537167130,32278,1711881639537541723,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639637082232,32279,1711881639637541723,,0.9985502362251282,8.0,293.3985290527344,8.068405151367188,476.7720642089844
1711881639737182475,32280,1711881639737530849,,0.9486227035522461,19.0,278.7286071777344,19.804346084594727,476.7720642089844
1711881639837042342,32281,1711881639837530849,,0.8986952304840088,21.0,264.0586853027344,21.271337509155273,476.7720642089844
1711881639937058423,32282,1711881639937530849,,1.39797043800354,-41.0,410.7579650878906,-41.07579803466797,0.0
1711881640037016982,32283,1711881640037530849,,1.0984052419662476,-32.0,322.7383728027344,-32.27383804321289,0.0
1711881640137143028,32284,1711881640137530849,,0.69898521900177,-20.0,205.3789825439453,-20.537899017333984,0.0
1711881640237142459,32285,1711881640237530849,,0.4992751181125641,-14.0,146.6992645263672,-14.669926643371582,0.0
1711881640337112557,32286,1711881640337530849,,0.19971005618572235,-5.0,58.679710388183594,-5.867970943450928,0.0
1711881640437067802,32287,1711881640437530849,,0.04992751404643059,-1.0,14.669927597045898,-1.466992735862732,0.0
1711881640537163782,32288,1711881640537530849,,0.0,0.0,0.0,0.0,0.0
1711881640637053075,32289,1711881640637530849,,0.0,0.0,0.0,0.0,0.0
1711881640737140898,32290,1711881640737530849,,0.0,0.0,0.0,0.0,0.0
1711881640836997676,32291,1711881640837530849,,0.0,0.0,0.0,0.0,0.0
1711881640937177314,32292,1711881640937530849,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881641037064904,32293,1711881641037530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881641137183362,32294,1711881641137530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881641237102048,32295,1711881641237530849,,1.2981152534484863,9.0,381.4180908203125,9.53539752960205,476.7720642089844
1711881641337158868,32296,1711881641337530849,,1.2981152534484863,9.0,381.4180908203125,9.53539752960205,476.7720642089844
1711881641437155413,32297,1711881641437530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881641537115216,32298,1711881641537530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881641637090297,32299,1711881641637530849,,1.39797043800354,6.0,410.7579650878906,6.601409912109375,476.7720642089844
1711881641737017747,32300,1711881641737530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
1711881641837068299,32301,1711881641837530849,,1.3480428457260132,8.0,396.0880126953125,8.068405151367188,476.7720642089844
